fdic_certificate_number,institution_name,state_name,fdic_id,docket,active,address,total_assets,bank_charter_class,change_code_1,change_code_2,change_code_3,change_code_4,change_code_5,change_code_6,change_code_7,change_code_8,change_code_9,change_code_10,change_code_11,change_code_12,change_code_13,change_code_14,change_code_15,occ_charter,chartering_agency,conservatorship,city,category_code,county_fips_code,county_name,established_date,last_updated,effective_date,end_effective_date,denovo_institute,total_deposits,equity_capital,fdic_geo_region,fdic_supervisory_region,fdic_supervisory_region_code,fed_reserve_district,fed_reserve_district_id,fed_reserve_unique_id,federal_charter,fdic_field_office,iba,inactive_flag,insurance_fund_membership,secondary_insurance_fund,deposit_insurance_date,credit_card_institution,bank_insurance_fund_member,insured_commercial_bank,deposit_insurance_fund_member,fdic_insured,saif_insured,insured_savings_institute,new_cert_number,oakar_institute,ots_region,last_structural_change,qbp_region,regulator,report_date,reporting_period_end_date,state_chartered,return_on_assets,roa_quarterly,roa_pretax,row_pretax_quarterly,return_on_equity,roe_quarterly,run_date,sasser_institute,law_sasser,state,state_fips_code,trade_name_1,trade_name_2,trade_name_3,trade_name_4,trade_name_5,trade_name_6,zip_code,occ_district,ultimate_cert_number,cfpb_supervisory_flag,cfpb_supervisory_start_date,cfpb_supervisory_end_date,offices_count,parent_fdic_cert,parent_parcert,high_holder_city,total_domestic_deposits,ffiec_call_report_filer,holding_company_flag,ag_lending_flag,ownership_type,top_holder,net_income,quarterly_net_income,office_count_domestic,office_count_foreign,office_count_us_territories,rssd_id,holding_company_state,subchap_s_indicator,trust_powers_status,asset_concentration_hierarchy,primary_specialization,csa_name,csa_fips_code,csa_indicator,cbsa_name,cbsa_fips_code,cbsa_metro_flag,cbsa_micro_flag,cbsa_division_name,cbsa_division_fips_code,cbsa_division_flag
34363,Core Bank,Nebraska,57122,0,True,17807 Burke St,831226.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Omaha,21,31055,Douglas,1996-12-27,2022-08-31,2022-08-31,,False,708280.0,70074.0,11,Kansas City,11,Kansas City,10,976552,False,Omaha,False,False,DIF,,1996-12-27,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.9652332972540272,0.98,1.1463213140839863,1.2,11.18,11.57,2022-10-14,False,False,NE,31,,,,,,,68118,4,34363,False,,,6.0,,0.0,OMAHA,708280.0,False,,False,False,DS HOLDING CO INC,3955.0,2039.0,5.0,0.0,0.0,3428502.0,NE,False,1.0,4.0,Commercial Lending Specialization,"Omaha-Council Bluffs-Fremont, NE-IA",420.0,True,"Omaha-Council Bluffs, NE-IA",36540.0,True,False,,,False
12248,First Nebraska Bank,Nebraska,7787,15755,True,330 N Spruce St,376969.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Valley,13,31055,Douglas,1934-01-01,2022-08-31,2022-08-31,,False,345263.0,24637.0,11,Kansas City,11,Kansas City,10,576952,False,Omaha,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.7442723389567242,1.11,0.7777106614315916,1.15,9.65,16.09,2022-10-14,False,False,NE,31,,,,,,,68064,4,12248,False,,,15.0,,0.0,VALLEY,345263.0,False,,True,False,VALLEY BANK SHARES INC,1380.0,1051.0,15.0,0.0,0.0,1057430.0,NE,True,0.0,2.0,Agricultural Specialization,"Omaha-Council Bluffs-Fremont, NE-IA",420.0,True,"Omaha-Council Bluffs, NE-IA",36540.0,True,False,,,False
19300,American National Bank,Nebraska,13113,10134,True,8990 W Dodge Rd,4821226.0,N,,,,,,,,,,,,,,,,15435,OCC,False,Omaha,3,31055,Douglas,1964-12-02,2022-08-31,2022-08-31,,False,4068883.0,387841.0,11,Kansas City,11,Kansas City,10,660655,True,Omaha,False,False,DIF,,1964-12-02,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,OCC,2022-06-30,2022-06-30,False,1.8479902434045428,1.79,1.8823491855607597,1.82,21.01,21.28,2022-10-14,False,False,NE,31,,,,,,,68114,4,19300,False,,,39.0,,0.0,OMAHA,4068883.0,False,,False,False,AMERICAN NATIONAL CORP,43996.0,21379.0,39.0,0.0,0.0,1059715.0,NE,True,1.0,4.0,Commercial Lending Specialization,"Omaha-Council Bluffs-Fremont, NE-IA",420.0,True,"Omaha-Council Bluffs, NE-IA",36540.0,True,False,,,False
19742,"First Westroads Bank, Inc.",Nebraska,13538,12727,True,15750 W Dodge Rd,354965.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Omaha,13,31055,Douglas,1967-08-15,2022-08-31,2022-08-31,,False,306867.0,39724.0,11,Kansas City,11,Kansas City,10,222754,False,Omaha,False,False,DIF,,1967-08-15,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.0550449482815714,0.98,1.3196295815134742,1.22,9.73,9.0,2022-10-14,False,False,NE,31,,,,,,,68118,4,19742,False,,,2.0,,0.0,OMAHA,306867.0,False,,False,False,AMERIWEST CORP,1922.0,888.0,2.0,0.0,0.0,1840687.0,NE,False,0.0,4.0,Commercial Lending Specialization,"Omaha-Council Bluffs-Fremont, NE-IA",420.0,True,"Omaha-Council Bluffs, NE-IA",36540.0,True,False,,,False
8595,I3 Bank,Nebraska,5491,13240,True,12212 N 156th St,183009.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Bennington,13,31055,Douglas,1928-01-28,2022-08-31,2022-08-31,,False,165333.0,16886.0,11,Kansas City,11,Kansas City,10,348159,False,Omaha,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.6370112122581617,0.68,0.7510706522908731,0.81,6.46,7.2,2022-10-14,False,False,NE,31,,,,,,,68007,4,8595,False,,,5.0,,0.0,LINCOLN,165333.0,False,,False,False,BBIG HOLDINGS LLC,592.0,315.0,5.0,0.0,0.0,4459754.0,NE,False,1.0,4.0,Commercial Lending Specialization,"Omaha-Council Bluffs-Fremont, NE-IA",420.0,True,"Omaha-Council Bluffs, NE-IA",36540.0,True,False,,,False
26536,BankGloucester,Massachusetts,35224,13786,True,160 Main St,344854.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Gloucester,42,25009,Essex,1887-01-01,2022-08-31,2022-08-31,,False,311646.0,26967.0,2,New York,2,New York,1,331375,False,North Boston,False,False,DIF,,1986-02-10,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.6774784807777082,0.93,0.942553537040904,1.3,8.65,11.94,2022-10-14,False,False,MA,25,,,,,,,1930,1,26536,False,,,3.0,,0.0,,311646.0,False,,False,True,,1168.0,802.0,3.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
14922,F&M Bank,Nebraska,9348,0,True,204 N Main St,362781.0,NM,,,,,,,,,,,,,,,,0,STATE,False,West Point,21,31039,Cuming,1931-01-01,2022-08-31,2022-08-31,,False,324727.0,33767.0,11,Kansas City,11,Kansas City,10,542153,False,Omaha,False,False,DIF,,1934-12-04,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.1109704637451634,1.2,1.1436786760011337,1.23,11.86,12.97,2022-10-14,False,False,NE,31,,,,,,,68788,4,14922,False,,,6.0,,0.0,LAS VEGAS,324727.0,False,True,True,False,R DEAN PHILLIPS BK TR DATED 11-19-2004,2004.0,1094.0,6.0,0.0,0.0,5558681.0,NV,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
10123,First Trust and Savings Bank,Iowa,6476,14540,True,1831 2nd St,61585.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Coralville,21,19103,Johnson,1931-04-15,2022-08-31,2022-08-31,,False,57564.0,3236.0,11,Kansas City,11,Kansas City,7,84046,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.0408306418262813,0.2,0.0659571906424544,0.26,0.52,3.12,2022-10-14,False,False,IA,19,,,,,,,52241,4,10123,False,,,2.0,,0.0,,57564.0,False,,False,False,,13.0,32.0,2.0,0.0,0.0,,,False,1.0,7.0,Other Specialized Under 1 Billion,"Cedar Rapids-Iowa City, IA",168.0,True,"Iowa City, IA",26980.0,True,False,,,False
31485,Equitable Bank,Nebraska,44319,7056,True,113 N Locust St,454775.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Grand Island,13,31079,Hall,1890-01-01,2022-08-31,2022-08-31,,False,396893.0,43540.0,11,Kansas City,11,Kansas City,10,81175,False,Grand Island,False,False,DIF,,1965-12-30,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.0077224551405275,1.13,1.2791523424384408,1.43,10.57,11.95,2022-10-14,False,False,NE,31,,,,,,,68801,4,31485,False,,,6.0,,0.0,GRAND ISLAND,396893.0,False,,False,False,EQUITABLE FINANCIAL CORP,2261.0,1287.0,6.0,0.0,0.0,4841041.0,NE,False,0.0,4.0,Commercial Lending Specialization,,,False,"Grand Island, NE",24260.0,True,False,,,False
17685,Peoples State Bank,Kansas,11648,0,True,2401 N Seth Child Rd,399758.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Manhattan,21,20161,Riley,1897-01-01,2022-08-31,2022-08-31,,False,336567.0,52768.0,11,Kansas City,11,Kansas City,10,43351,False,Kansas City,False,False,DIF,,1956-11-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.5412653907107152,0.5,0.562972633930151,0.51,4.38,3.95,2022-10-14,False,False,KS,20,,,,,,,66503,4,17685,False,,,11.0,,0.0,HOXIE,336567.0,False,,True,False,FOOTE FINANCIAL SERVICES LLC,1147.0,519.0,11.0,0.0,0.0,5301140.0,KS,True,0.0,2.0,Agricultural Specialization,,,False,"Manhattan, KS",31740.0,True,False,,,False
1105,First Interstate Bank,Montana,748,11071,True,401 N 31st St,31970444.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Billings,13,30111,Yellowstone,1916-10-09,2022-08-31,2022-08-31,,False,26863925.0,3336728.0,14,San Francisco,14,San Francisco,9,659855,False,Billings,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,6,FED,2022-06-30,2022-06-30,True,0.6294720697108704,0.84,0.7936800176321359,1.05,6.04,7.92,2022-10-14,False,False,MT,30,,,,,,,59101,4,1105,True,2018-06-30,,312.0,,0.0,BILLINGS,26863925.0,False,,False,False,FIRST INTRST BANCSYSTEM,88808.0,67932.0,313.0,0.0,0.0,1123670.0,MT,False,1.0,4.0,Commercial Lending Specialization,,,False,"Billings, MT",13740.0,True,False,,,False
20310,Rocky Mountain Bank,Montana,13983,13461,True,2615 King Ave W,747522.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Billings,21,30111,Yellowstone,1970-10-19,2022-08-31,2022-08-31,,False,687341.0,47645.0,14,San Francisco,11,Kansas City,9,663058,False,Billings,False,False,DIF,,1970-11-25,False,False,True,True,True,False,False,0,False,West,2022-08-31,6,FDIC,2022-06-30,2022-06-30,True,0.4643541518319857,0.51,0.6466317140964064,0.72,6.13,7.31,2022-10-14,False,False,MT,30,,,,,,,59102,4,20310,False,,,9.0,,0.0,DUBUQUE,687341.0,False,True,False,False,HEARTLAND FINANCIAL USA INC,1689.0,936.0,9.0,0.0,0.0,1206546.0,IA,False,1.0,4.0,Commercial Lending Specialization,,,False,"Billings, MT",13740.0,True,False,,,False
16216,The Farmers & Merchants Bank,Arkansas,10415,13011,True,708 S Main St,1744045.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Stuttgart,13,5001,Arkansas,1945-01-02,2022-08-31,2022-08-31,,False,1535842.0,183396.0,13,Dallas,13,Dallas,8,677644,False,Little Rock,False,False,DIF,,1945-01-02,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,0.8201688542427039,0.86,1.0204479825177557,1.08,7.32,7.97,2022-10-14,False,False,AR,5,THE BANK OF FAYETTEVILLE,,,,,,72160,5,16216,False,,,25.0,,0.0,STUTTGART,1535842.0,False,,False,False,FARMERS&MERCHANTS BANKSHARES,7146.0,3738.0,25.0,0.0,0.0,1099672.0,AR,False,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
1978,The Yellowstone Bank,Montana,1330,12067,True,12 1st Ave,1203280.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Laurel,13,30111,Yellowstone,1926-05-26,2022-08-31,2022-08-31,,False,1016226.0,162832.0,14,San Francisco,14,San Francisco,9,680457,False,Billings,False,False,DIF,,1934-03-16,False,False,True,True,True,False,False,0,False,West,2022-08-31,6,FED,2022-06-30,2022-06-30,True,1.8873094039032912,1.97,1.8873094039032912,1.97,14.07,14.61,2022-10-14,False,False,MT,30,,,,,,,59044,4,1978,False,,,10.0,,0.0,COLUMBUS,1016226.0,False,,False,False,YELLOWSTONE HOLDING CO,11274.0,5927.0,10.0,0.0,0.0,1124921.0,MT,True,1.0,4.0,Commercial Lending Specialization,,,False,"Billings, MT",13740.0,True,False,,,False
90175,The Bank of Canton,Massachusetts,17768,8486,True,490 Turnpike St,828392.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Canton,41,25021,Norfolk,1835-03-04,2022-08-31,2022-08-31,,False,741742.0,79303.0,2,New York,2,New York,1,853804,False,South Boston,False,False,DIF,,1985-10-11,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.408606986041078,0.47,0.5248674207178518,0.61,4.14,4.88,2022-10-14,False,False,MA,25,,,,,,,2021,1,90175,False,,,6.0,,0.0,CANTON,741742.0,False,,False,False,PONKAPOAG BCORP MHC,1687.0,977.0,6.0,0.0,0.0,3223855.0,MA,False,1.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
14312,Five Points Bank of Hastings,Nebraska,8939,16651,True,2815 Osborne Dr W,525098.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Hastings,13,31001,Adams,1893-01-01,2022-08-31,2022-08-31,,False,437263.0,51182.0,11,Kansas City,11,Kansas City,10,386450,False,Grand Island,False,False,DIF,,1934-05-02,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.984833975137942,0.99,1.1887820703477112,1.22,9.99,10.15,2022-10-14,False,False,NE,31,,,,,,,68901,4,14312,False,,,3.0,,0.0,GRAND ISLAND,437263.0,False,True,True,False,HOMETOWN BANC CORP,2511.0,1283.0,3.0,0.0,0.0,2482196.0,NE,False,0.0,2.0,Agricultural Specialization,,,False,"Hastings, NE",25580.0,False,True,,,False
14311,Adams County Bank,Nebraska,8938,0,True,401 N Smith Ave,230432.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Kenesaw,21,31001,Adams,1878-01-01,2022-08-31,2022-08-31,,False,148234.0,13380.0,11,Kansas City,11,Kansas City,10,9553,False,Grand Island,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.1208725069309449,1.21,1.130467524500003,1.24,16.03,19.5,2022-10-14,False,False,NE,31,,,,,,,68956,4,14311,False,,,2.0,,0.0,KENESAW,148234.0,False,,True,False,FIRST KENESAW CO,1285.0,708.0,2.0,0.0,0.0,1053870.0,NE,True,0.0,2.0,Agricultural Specialization,,,False,"Hastings, NE",25580.0,False,True,,,False
13696,Nebraska State Bank,Nebraska,8562,0,True,301 Prairie St,20977.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Bristow,21,31015,Boyd,1924-11-14,2022-08-31,2022-08-31,,False,17851.0,2793.0,11,Kansas City,11,Kansas City,10,70955,False,Sioux City,False,False,DIF,,1934-01-19,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.3592191709599659,0.23,0.6050007089852057,0.38,2.74,1.72,2022-10-14,False,False,NE,31,,,,,,,68719,4,13696,False,,,1.0,,0.0,,17851.0,False,,True,False,,38.0,12.0,1.0,0.0,0.0,,,False,0.0,2.0,Agricultural Specialization,,,,,,,,,,
90270,Envision Bank,Massachusetts,17860,13264,True,129 N Main St,774355.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Randolph,41,25021,Norfolk,1851-01-01,2022-08-31,2022-08-31,,False,649122.0,81027.0,2,New York,2,New York,1,332402,False,South Boston,False,False,DIF,,1986-01-02,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.0122736565140514,0.13,-0.3032615963680204,0.05,0.11,1.28,2022-10-14,False,False,MA,25,,,,,,,2368,1,90270,False,,,6.0,,0.0,STOUGHTON,649122.0,False,,False,False,RANDOLPH BCORP INC,48.0,259.0,6.0,0.0,0.0,3122846.0,MA,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Boston, MA",14454.0,True
16905,Bank of Orchard,Nebraska,10991,0,True,145 E 2nd St,33257.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Orchard,21,31003,Antelope,1950-04-10,2022-08-31,2022-08-31,,False,29256.0,3946.0,11,Kansas City,11,Kansas City,10,661157,False,Sioux City,False,False,DIF,,1950-04-10,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.108090722334047,1.02,1.108090722334047,1.02,9.15,8.55,2022-10-14,False,False,NE,31,,,,,,,68764,4,16905,False,,,1.0,,0.0,ORCHARD,29256.0,False,,True,False,ORCHARD BCORP,178.0,84.0,1.0,0.0,0.0,1904936.0,NE,False,0.0,2.0,Agricultural Specialization,,,,,,,,,,
13692,Brunswick State Bank,Nebraska,8558,0,True,226 2nd St,146783.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Brunswick,21,31003,Antelope,1930-01-01,2022-08-31,2022-08-31,,False,130894.0,13100.0,11,Kansas City,11,Kansas City,10,413758,False,Sioux City,False,False,DIF,,1934-01-18,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.4684575845789631,1.59,1.50857937650735,1.63,16.64,18.02,2022-10-14,False,False,NE,31,,,,,,,68720,4,13692,False,,,2.0,,0.0,BRUNSWICK,130894.0,False,,True,False,BSB BANCSHARES INC,1098.0,591.0,2.0,0.0,0.0,3612244.0,NE,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
16154,Bank of Elgin,Nebraska,10366,16154,True,101 N 2nd St,72386.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Elgin,13,31003,Antelope,1935-08-27,2022-08-31,2022-08-31,,False,62520.0,8689.0,11,Kansas City,11,Kansas City,10,485054,False,Sioux City,False,False,DIF,,1944-05-11,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.8655494718212488,0.96,0.8655494718212488,0.96,6.86,8.05,2022-10-14,False,False,NE,31,,,,,,,68636,4,16154,False,,,1.0,,0.0,ELGIN,62520.0,False,,True,False,ANTELOPE BANCSHARES INC,313.0,175.0,1.0,0.0,0.0,2510183.0,NE,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
19274,Banner Capital Bank,Nebraska,13087,53543,True,205 State St,234893.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Harrisburg,21,31007,Banner,1964-10-10,2022-08-31,2022-08-31,,False,210909.0,19522.0,11,Kansas City,11,Kansas City,10,275255,False,Grand Island,False,False,DIF,,1964-10-10,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.4879107253564807,1.41,1.5226749946405107,1.45,15.72,15.5,2022-10-14,False,False,NE,31,,,,,,,69345,4,19274,False,,,5.0,,0.0,HARRISBURG,210909.0,False,True,True,False,BANNER CNTY BAN EMPLOYEE STK OWNERSHIP PLAN&TR,1712.0,817.0,5.0,0.0,0.0,4437426.0,NE,True,0.0,2.0,Agricultural Specialization,,,False,"Scottsbluff, NE",42420.0,False,True,,,False
18820,Cedar Rapids State Bank,Nebraska,12678,53546,True,213 W Main St,85751.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Cedar Rapids,21,31011,Boone,1936-05-25,2022-08-31,2022-08-31,,False,73279.0,7214.0,11,Kansas City,11,Kansas City,10,1005851,False,Grand Island,False,False,DIF,,1963-06-26,False,False,True,True,True,False,False,0,False,West,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.7527163522471931,0.4,0.7759165137890586,0.43,8.62,4.54,2022-10-14,False,False,NE,31,,,,,,,68627,4,18820,False,,,2.0,,0.0,CEDAR RAPIDS,73279.0,False,,True,False,CEDAR RAPIDS STATE CO,292.0,82.0,2.0,0.0,0.0,1065202.0,NE,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
90250,Institution for Savings in Newburyport and Its Vicinity,Massachusetts,17840,0,True,93 State St,4663280.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Newburyport,42,25009,Essex,1820-01-01,2022-08-31,2022-08-31,,False,3769498.0,505535.0,2,New York,2,New York,1,272302,False,North Boston,False,False,DIF,,1985-08-13,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,-1.9163123821431431,-3.05,-2.563901635758766,-4.03,-16.41,-26.81,2022-10-14,False,False,MA,25,,,,,,,1950,1,90250,False,,,15.0,,0.0,,3769498.0,False,,False,True,,-43896.0,-35167.0,15.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
17652,The Alden State Bank,Kansas,11617,0,True,124 N Broadway Ave,20559.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Sterling,21,20159,Rice,1904-01-01,2022-08-31,2022-08-31,,False,18374.0,2175.0,11,Kansas City,11,Kansas City,10,359650,False,Hays,False,False,DIF,,1956-08-30,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.1206683168316829,-0.09,0.15779702970297,-0.04,1.13,-0.9,2022-10-14,False,False,KS,20,,,,,,,67579,4,17652,False,,,1.0,,0.0,STERLING,18374.0,False,,True,False,ALDEN BANCSHARES INC,13.0,-5.0,1.0,0.0,0.0,1063749.0,KS,False,0.0,2.0,Agricultural Specialization,,,,,,,,,,
90259,North Easton Savings Bank,Massachusetts,17849,10965,True,20 Eastman St,1407985.0,SI,,,,,,,,,,,,,,,,0,STATE,False,South Easton,42,25005,Bristol,1864-02-08,2022-08-31,2022-08-31,,False,1261442.0,122316.0,2,New York,2,New York,1,527600,False,South Boston,False,False,DIF,,1985-09-06,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.6046237777884276,0.52,0.6346557027209508,0.39,6.7,5.9,2022-10-14,False,False,MA,25,,,,,,,2375,1,90259,False,,,17.0,,0.0,,1261442.0,False,,False,True,,4248.0,1840.0,17.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Providence-Warwick, RI-MA",39300.0,True,False,,,False
11013,The First State Bank of Shelby,Montana,7060,0,True,320 Main St,182313.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Shelby,21,30101,Toole,1910-01-01,2022-08-31,2022-08-31,,False,157297.0,24780.0,14,San Francisco,14,San Francisco,9,686758,False,Billings,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,6,FDIC,2022-06-30,2022-06-30,True,0.9313801408819272,0.98,1.2614219568595826,1.32,6.35,6.93,2022-10-14,False,False,MT,30,,,,,,,59474,4,11013,False,,,1.0,,0.0,SHELBY,157297.0,False,,True,False,PRAIRIE BANCSHARES CORP,872.0,452.0,1.0,0.0,0.0,1126493.0,MT,False,1.0,2.0,Agricultural Specialization,,,,,,,,,,
26554,Bank of Easton,Massachusetts,35249,12613,True,275 Washington St,183179.0,SM,,,,,,,,,,,,,,,,0,STATE,False,North Easton,15,25005,Bristol,1889-01-01,2022-08-31,2022-08-31,,False,163438.0,17586.0,2,New York,2,New York,1,956376,False,South Boston,False,False,DIF,,1986-02-04,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,0.6781691572090237,0.71,0.887823975526009,0.94,6.8,7.33,2022-10-14,False,False,MA,25,,,,,,,2356,1,26554,False,,,2.0,,0.0,,163438.0,False,,False,True,,634.0,329.0,2.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Providence-Warwick, RI-MA",39300.0,True,False,,,False
8760,Farmers State Bank,Iowa,5576,14194,True,501 E State St,143698.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Algona,21,19109,Kossuth,1895-01-01,2022-08-31,2022-08-31,,False,129705.0,13453.0,11,Kansas City,11,Kansas City,7,208440,False,Des Moines,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.9406038889376324,0.95,0.9364480543767884,1.0,9.68,10.13,2022-10-14,False,False,IA,19,,,,,,,50511,4,8760,False,,,3.0,,0.0,WHITTEMORE,129705.0,False,,True,False,WHITTEMORE BANCSHARES INC,679.0,345.0,3.0,0.0,0.0,1245611.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
15839,Security State Bank,Iowa,10080,0,True,1 E State St,140068.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Algona,21,19109,Kossuth,1931-03-01,2022-08-31,2022-08-31,,False,119369.0,20535.0,11,Kansas City,11,Kansas City,7,750846,False,Des Moines,False,False,DIF,,1941-08-15,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.0111024425373607,1.14,1.3193302526555877,1.48,6.88,7.96,2022-10-14,False,False,IA,19,,,,,,,50511,4,15839,False,,,4.0,,0.0,BURT,119369.0,False,,True,False,BURT BANCSHARES INC,702.0,407.0,4.0,0.0,0.0,1206032.0,IA,False,1.0,2.0,Agricultural Specialization,,,,,,,,,,
1972,Citizens Bank & Trust Company,Montana,1327,14087,True,130 Mcleod St,139555.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Big Timber,13,30097,Sweet Grass,1927-01-01,2022-08-31,2022-08-31,,False,122981.0,11566.0,14,San Francisco,14,San Francisco,9,657758,False,Billings,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,6,FED,2022-06-30,2022-06-30,True,0.9970869420712062,1.36,1.2316956343232548,1.63,10.87,15.9,2022-10-14,False,False,MT,30,,,,,,,59011,4,1972,False,,,2.0,,0.0,BIG TIMBER,122981.0,False,,True,False,CBT CORP INC,680.0,466.0,2.0,0.0,0.0,1857779.0,MT,False,1.0,2.0,Agricultural Specialization,,,,,,,,,,
